Source,Target,Type,Id,Label,Weight
138,1287,Directed,1789,,1.0
138,1288,Directed,1790,,1.0
138,1289,Directed,1791,,1.0
138,1290,Directed,1792,,1.0
138,1291,Directed,1793,,1.0
138,1292,Directed,1794,,1.0
138,1293,Directed,1795,,1.0
138,1294,Directed,1796,,1.0
138,1295,Directed,1797,,1.0
138,1296,Directed,1798,,1.0
138,1297,Directed,1799,,1.0
138,1298,Directed,1800,,1.0
138,1299,Directed,1801,,1.0
138,1300,Directed,1802,,1.0
138,1301,Directed,1803,,1.0
138,1302,Directed,1804,,1.0
138,1303,Directed,1805,,1.0
138,1304,Directed,1806,,1.0
138,1305,Directed,1807,,1.0
138,1306,Directed,1808,,1.0
138,1307,Directed,1809,,1.0
138,1308,Directed,1810,,1.0
138,1309,Directed,1811,,1.0
139,983,Directed,1812,,1.0
139,996,Directed,1813,,1.0
139,978,Directed,1814,,1.0
139,12,Directed,1815,,1.0
139,981,Directed,1816,,1.0
139,987,Directed,1817,,1.0
139,982,Directed,1818,,1.0
140,1310,Directed,1819,,1.0
140,1311,Directed,1820,,1.0
140,1312,Directed,1821,,1.0
140,1313,Directed,1822,,1.0
140,1314,Directed,1823,,1.0
144,6,Directed,1824,,1.0
144,9,Directed,1825,,1.0
144,106,Directed,1826,,1.0
144,111,Directed,1827,,1.0
144,12,Directed,1828,,1.0
144,146,Directed,1829,,1.0
144,17,Directed,1830,,1.0
144,2,Directed,1831,,1.0
144,10,Directed,1832,,1.0
144,152,Directed,1833,,1.0
144,4,Directed,1834,,1.0
144,154,Directed,1835,,1.0
144,153,Directed,1836,,1.0
144,155,Directed,1837,,1.0
145,6,Directed,1838,,1.0
145,9,Directed,1839,,1.0
145,106,Directed,1840,,1.0
145,111,Directed,1841,,1.0
145,12,Directed,1842,,1.0
145,146,Directed,1843,,1.0
145,17,Directed,1844,,1.0
145,2,Directed,1845,,1.0
145,10,Directed,1846,,1.0
145,152,Directed,1847,,1.0
145,4,Directed,1848,,1.0
145,154,Directed,1849,,1.0
145,153,Directed,1850,,1.0
145,155,Directed,1851,,1.0
146,1245,Directed,1852,,1.0
146,1246,Directed,1853,,1.0
146,111,Directed,1854,,1.0
146,12,Directed,1855,,1.0
146,91,Directed,1856,,1.0
146,1247,Directed,1857,,1.0
146,136,Directed,1858,,1.0
147,6,Directed,1859,,1.0
147,9,Directed,1860,,1.0
147,106,Directed,1861,,1.0
147,111,Directed,1862,,1.0
147,12,Directed,1863,,1.0
147,146,Directed,1864,,1.0
147,17,Directed,1865,,1.0
147,2,Directed,1866,,1.0
147,10,Directed,1867,,1.0
147,152,Directed,1868,,1.0
147,4,Directed,1869,,1.0
147,154,Directed,1870,,1.0
147,153,Directed,1871,,1.0
147,155,Directed,1872,,1.0
148,6,Directed,1873,,1.0
148,9,Directed,1874,,1.0
148,106,Directed,1875,,1.0
148,111,Directed,1876,,1.0
148,12,Directed,1877,,1.0
148,146,Directed,1878,,1.0
148,17,Directed,1879,,1.0
148,2,Directed,1880,,1.0
148,10,Directed,1881,,1.0
148,152,Directed,1882,,1.0
148,4,Directed,1883,,1.0
148,154,Directed,1884,,1.0
148,153,Directed,1885,,1.0
148,155,Directed,1886,,1.0
149,6,Directed,1887,,1.0
149,9,Directed,1888,,1.0
149,106,Directed,1889,,1.0
149,111,Directed,1890,,1.0
149,12,Directed,1891,,1.0
149,146,Directed,1892,,1.0
149,17,Directed,1893,,1.0
149,2,Directed,1894,,1.0
149,10,Directed,1895,,1.0
149,152,Directed,1896,,1.0
149,4,Directed,1897,,1.0
149,154,Directed,1898,,1.0
149,153,Directed,1899,,1.0
149,155,Directed,1900,,1.0
150,6,Directed,1901,,1.0
150,9,Directed,1902,,1.0
150,106,Directed,1903,,1.0
150,111,Directed,1904,,1.0
150,12,Directed,1905,,1.0
150,146,Directed,1906,,1.0
150,17,Directed,1907,,1.0
150,2,Directed,1908,,1.0
150,10,Directed,1909,,1.0
150,152,Directed,1910,,1.0
150,4,Directed,1911,,1.0
150,154,Directed,1912,,1.0
150,153,Directed,1913,,1.0
150,155,Directed,1914,,1.0
151,6,Directed,1915,,1.0
151,9,Directed,1916,,1.0
151,106,Directed,1917,,1.0
151,111,Directed,1918,,1.0
151,12,Directed,1919,,1.0
151,146,Directed,1920,,1.0
151,17,Directed,1921,,1.0
151,2,Directed,1922,,1.0
151,10,Directed,1923,,1.0
151,152,Directed,1924,,1.0
151,4,Directed,1925,,1.0
151,154,Directed,1926,,1.0
151,153,Directed,1927,,1.0
151,155,Directed,1928,,1.0
152,1315,Directed,1929,,1.0
152,1316,Directed,1930,,1.0
152,1317,Directed,1931,,1.0
152,1318,Directed,1932,,1.0
152,1319,Directed,1933,,1.0
152,1320,Directed,1934,,1.0
152,92,Directed,1935,,1.0
152,1321,Directed,1936,,1.0
152,1322,Directed,1937,,1.0
152,1323,Directed,1938,,1.0
152,1324,Directed,1939,,1.0
152,1325,Directed,1940,,1.0
152,1326,Directed,1941,,1.0
152,1327,Directed,1942,,1.0
153,1036,Directed,1943,,1.0
153,1328,Directed,1944,,1.0
153,1037,Directed,1945,,1.0
153,1329,Directed,1946,,1.0
153,1038,Directed,1947,,1.0
153,1039,Directed,1948,,1.0
153,1040,Directed,1949,,1.0
153,1330,Directed,1950,,1.0
153,1331,Directed,1951,,1.0
153,1041,Directed,1952,,1.0
153,136,Directed,1953,,1.0
153,1332,Directed,1954,,1.0
153,1333,Directed,1955,,1.0
153,1334,Directed,1956,,1.0
153,1335,Directed,1957,,1.0
153,1336,Directed,1958,,1.0
153,1337,Directed,1959,,1.0
153,1338,Directed,1960,,1.0
153,16,Directed,1961,,1.0
153,135,Directed,1962,,1.0
154,1339,Directed,1963,,1.0
154,1340,Directed,1964,,1.0
154,1341,Directed,1965,,1.0
154,1002,Directed,1966,,1.0
154,1342,Directed,1967,,1.0
154,1343,Directed,1968,,1.0
154,1344,Directed,1969,,1.0
154,1345,Directed,1970,,1.0
154,1346,Directed,1971,,1.0
154,1347,Directed,1972,,1.0
154,1348,Directed,1973,,1.0
154,1349,Directed,1974,,1.0
154,1350,Directed,1975,,1.0
154,1351,Directed,1976,,1.0
154,1352,Directed,1977,,1.0
154,1353,Directed,1978,,1.0
154,157,Directed,1979,,1.0
154,1354,Directed,1980,,1.0
154,1355,Directed,1981,,1.0
154,1356,Directed,1982,,1.0
154,1357,Directed,1983,,1.0
154,1358,Directed,1984,,1.0
154,1359,Directed,1985,,1.0
154,1360,Directed,1986,,1.0
154,1361,Directed,1987,,1.0
154,1362,Directed,1988,,1.0
154,1363,Directed,1989,,1.0
154,1364,Directed,1990,,1.0
154,1365,Directed,1991,,1.0
154,1366,Directed,1992,,1.0
154,1367,Directed,1993,,1.0
154,1368,Directed,1994,,1.0
154,1369,Directed,1995,,1.0
154,1370,Directed,1996,,1.0
154,1371,Directed,1997,,1.0
154,1372,Directed,1998,,1.0
155,1373,Directed,1999,,1.0
155,1374,Directed,2000,,1.0
155,92,Directed,2001,,1.0
155,1375,Directed,2002,,1.0
155,1376,Directed,2003,,1.0
155,1377,Directed,2004,,1.0
155,1378,Directed,2005,,1.0
155,1379,Directed,2006,,1.0
155,1380,Directed,2007,,1.0
155,1381,Directed,2008,,1.0
155,1382,Directed,2009,,1.0
155,1383,Directed,2010,,1.0
155,1384,Directed,2011,,1.0
155,1385,Directed,2012,,1.0
155,1386,Directed,2013,,1.0
155,1387,Directed,2014,,1.0
157,1388,Directed,2015,,1.0
157,1389,Directed,2016,,1.0
157,1390,Directed,2017,,1.0
157,1391,Directed,2018,,1.0
157,1392,Directed,2019,,1.0
157,17,Directed,2020,,1.0
157,1393,Directed,2021,,1.0
158,94,Directed,2022,,1.0
158,1394,Directed,2023,,1.0
158,1140,Directed,2024,,1.0
158,133,Directed,2025,,1.0
158,12,Directed,2026,,1.0
158,11,Directed,2027,,1.0
158,1395,Directed,2028,,1.0
158,17,Directed,2029,,1.0
158,1396,Directed,2030,,1.0
159,1147,Directed,2031,,1.0
159,1148,Directed,2032,,1.0
159,1149,Directed,2033,,1.0
159,1150,Directed,2034,,1.0
159,1151,Directed,2035,,1.0
159,1152,Directed,2036,,1.0
159,1153,Directed,2037,,1.0
159,1154,Directed,2038,,1.0
159,1155,Directed,2039,,1.0
159,1156,Directed,2040,,1.0
159,1157,Directed,2041,,1.0
159,1158,Directed,2042,,1.0
159,1159,Directed,2043,,1.0
159,1160,Directed,2044,,1.0
159,1161,Directed,2045,,1.0
159,1162,Directed,2046,,1.0
159,1163,Directed,2047,,1.0
159,1164,Directed,2048,,1.0
159,1165,Directed,2049,,1.0
159,1166,Directed,2050,,1.0
159,1167,Directed,2051,,1.0
159,1168,Directed,2052,,1.0
159,1169,Directed,2053,,1.0
159,1170,Directed,2054,,1.0
159,1021,Directed,2055,,1.0
159,17,Directed,2056,,1.0
159,1171,Directed,2057,,1.0
159,133,Directed,2058,,1.0
159,1172,Directed,2059,,1.0
159,1173,Directed,2060,,1.0
159,1174,Directed,2061,,1.0
159,1175,Directed,2062,,1.0
159,1176,Directed,2063,,1.0
159,1092,Directed,2064,,1.0
159,123,Directed,2065,,1.0
160,18,Directed,2066,,1.0
160,848,Directed,2067,,1.0
160,849,Directed,2068,,1.0
160,850,Directed,2069,,1.0
160,325,Directed,2070,,1.0
160,851,Directed,2071,,1.0
160,852,Directed,2072,,1.0
160,853,Directed,2073,,1.0
160,236,Directed,2074,,1.0
160,167,Directed,2075,,1.0
160,854,Directed,2076,,1.0
160,232,Directed,2077,,1.0
160,855,Directed,2078,,1.0
160,856,Directed,2079,,1.0
160,857,Directed,2080,,1.0
160,858,Directed,2081,,1.0
160,859,Directed,2082,,1.0
160,860,Directed,2083,,1.0
161,1397,Directed,2084,,1.0
161,1398,Directed,2085,,1.0
161,1399,Directed,2086,,1.0
162,814,Directed,2087,,1.0
162,18,Directed,2088,,1.0
162,815,Directed,2089,,1.0
162,816,Directed,2090,,1.0
162,817,Directed,2091,,1.0
162,818,Directed,2092,,1.0
162,819,Directed,2093,,1.0
162,820,Directed,2094,,1.0
162,821,Directed,2095,,1.0
162,822,Directed,2096,,1.0
162,823,Directed,2097,,1.0
162,24,Directed,2098,,1.0
162,824,Directed,2099,,1.0
162,825,Directed,2100,,1.0
162,826,Directed,2101,,1.0
162,441,Directed,2102,,1.0
162,827,Directed,2103,,1.0
162,828,Directed,2104,,1.0
162,829,Directed,2105,,1.0
162,830,Directed,2106,,1.0
162,831,Directed,2107,,1.0
162,832,Directed,2108,,1.0
162,32,Directed,2109,,1.0
163,18,Directed,2110,,1.0
163,1400,Directed,2111,,1.0
163,1401,Directed,2112,,1.0
163,1402,Directed,2113,,1.0
163,165,Directed,2114,,1.0
163,1403,Directed,2115,,1.0
163,1404,Directed,2116,,1.0
163,167,Directed,2117,,1.0
163,421,Directed,2118,,1.0
163,1405,Directed,2119,,1.0
163,1406,Directed,2120,,1.0
163,170,Directed,2121,,1.0
163,1407,Directed,2122,,1.0
163,1408,Directed,2123,,1.0
163,1409,Directed,2124,,1.0
163,1410,Directed,2125,,1.0
163,32,Directed,2126,,1.0
164,18,Directed,2127,,1.0
164,416,Directed,2128,,1.0
164,419,Directed,2129,,1.0
164,170,Directed,2130,,1.0
164,1411,Directed,2131,,1.0
164,1412,Directed,2132,,1.0
164,165,Directed,2133,,1.0
164,32,Directed,2134,,1.0
165,1413,Directed,2135,,1.0
166,18,Directed,2136,,1.0
166,168,Directed,2137,,1.0
166,423,Directed,2138,,1.0
166,163,Directed,2139,,1.0
166,165,Directed,2140,,1.0
166,32,Directed,2141,,1.0
167,18,Directed,2142,,1.0
167,310,Directed,2143,,1.0
167,311,Directed,2144,,1.0
167,165,Directed,2145,,1.0
167,312,Directed,2146,,1.0
167,313,Directed,2147,,1.0
167,314,Directed,2148,,1.0
167,1414,Directed,2149,,1.0
167,168,Directed,2150,,1.0
167,315,Directed,2151,,1.0
167,316,Directed,2152,,1.0
167,317,Directed,2153,,1.0
167,318,Directed,2154,,1.0
167,319,Directed,2155,,1.0
167,32,Directed,2156,,1.0
167,320,Directed,2157,,1.0
167,321,Directed,2158,,1.0
167,322,Directed,2159,,1.0
167,324,Directed,2160,,1.0
167,63,Directed,2161,,1.0
167,163,Directed,2162,,1.0
167,325,Directed,2163,,1.0
167,326,Directed,2164,,1.0
167,327,Directed,2165,,1.0
167,328,Directed,2166,,1.0
167,66,Directed,2167,,1.0
167,329,Directed,2168,,1.0
167,166,Directed,2169,,1.0
167,330,Directed,2170,,1.0
167,1415,Directed,2171,,1.0
167,331,Directed,2172,,1.0
167,70,Directed,2173,,1.0
167,1416,Directed,2174,,1.0
167,3,Directed,2175,,1.0
167,1417,Directed,2176,,1.0
167,332,Directed,2177,,1.0
167,333,Directed,2178,,1.0
168,1418,Directed,2179,,1.0
168,1419,Directed,2180,,1.0
168,417,Directed,2181,,1.0
168,1420,Directed,2182,,1.0
168,1421,Directed,2183,,1.0
168,1422,Directed,2184,,1.0
168,1423,Directed,2185,,1.0
168,1424,Directed,2186,,1.0
168,1425,Directed,2187,,1.0
168,1426,Directed,2188,,1.0
168,1427,Directed,2189,,1.0
168,1428,Directed,2190,,1.0
169,1429,Directed,2191,,1.0
169,1430,Directed,2192,,1.0
170,18,Directed,2193,,1.0
170,168,Directed,2194,,1.0
170,421,Directed,2195,,1.0
170,163,Directed,2196,,1.0
170,165,Directed,2197,,1.0
170,32,Directed,2198,,1.0
171,1431,Directed,2199,,1.0
171,1420,Directed,2200,,1.0
171,1432,Directed,2201,,1.0
171,1433,Directed,2202,,1.0
171,1434,Directed,2203,,1.0
171,313,Directed,2204,,1.0
171,1435,Directed,2205,,1.0
171,1436,Directed,2206,,1.0
174,1437,Directed,2207,,1.0
174,1438,Directed,2208,,1.0
174,1439,Directed,2209,,1.0
174,1440,Directed,2210,,1.0
174,206,Directed,2211,,1.0
174,1441,Directed,2212,,1.0
174,1442,Directed,2213,,1.0
174,1443,Directed,2214,,1.0
174,1444,Directed,2215,,1.0
174,1445,Directed,2216,,1.0
174,1446,Directed,2217,,1.0
174,1447,Directed,2218,,1.0
174,1448,Directed,2219,,1.0
174,1449,Directed,2220,,1.0
174,1450,Directed,2221,,1.0
174,1451,Directed,2222,,1.0
174,1452,Directed,2223,,1.0
174,1453,Directed,2224,,1.0
174,1454,Directed,2225,,1.0
174,1455,Directed,2226,,1.0
174,1456,Directed,2227,,1.0
174,327,Directed,2228,,1.0
174,1457,Directed,2229,,1.0
174,1458,Directed,2230,,1.0
174,1459,Directed,2231,,1.0
174,1460,Directed,2232,,1.0
174,1461,Directed,2233,,1.0
174,1462,Directed,2234,,1.0
174,1463,Directed,2235,,1.0
174,1464,Directed,2236,,1.0
174,1465,Directed,2237,,1.0
174,1466,Directed,2238,,1.0
174,1467,Directed,2239,,1.0
175,221,Directed,2240,,1.0
175,204,Directed,2241,,1.0
175,1468,Directed,2242,,1.0
175,886,Directed,2243,,1.0
175,1469,Directed,2244,,1.0
175,1470,Directed,2245,,1.0
175,1471,Directed,2246,,1.0
175,1472,Directed,2247,,1.0
175,1473,Directed,2248,,1.0
175,390,Directed,2249,,1.0
175,1474,Directed,2250,,1.0
175,199,Directed,2251,,1.0
175,392,Directed,2252,,1.0
176,1471,Directed,2253,,1.0
176,310,Directed,2254,,1.0
176,1475,Directed,2255,,1.0
176,1476,Directed,2256,,1.0
176,199,Directed,2257,,1.0
176,886,Directed,2258,,1.0
176,202,Directed,2259,,1.0
177,1477,Directed,2260,,1.0
177,1478,Directed,2261,,1.0
177,1479,Directed,2262,,1.0
177,1480,Directed,2263,,1.0
177,1481,Directed,2264,,1.0
177,1482,Directed,2265,,1.0
177,1483,Directed,2266,,1.0
177,1484,Directed,2267,,1.0
177,1485,Directed,2268,,1.0
177,1486,Directed,2269,,1.0
177,1487,Directed,2270,,1.0
177,1488,Directed,2271,,1.0
177,1489,Directed,2272,,1.0
177,1490,Directed,2273,,1.0
177,1491,Directed,2274,,1.0
177,1492,Directed,2275,,1.0
177,1493,Directed,2276,,1.0
177,1494,Directed,2277,,1.0
177,1495,Directed,2278,,1.0
178,1496,Directed,2279,,1.0
178,1497,Directed,2280,,1.0
178,1439,Directed,2281,,1.0
178,1498,Directed,2282,,1.0
178,1499,Directed,2283,,1.0
178,1500,Directed,2284,,1.0
179,1501,Directed,2285,,1.0
179,1502,Directed,2286,,1.0
179,1503,Directed,2287,,1.0
179,1504,Directed,2288,,1.0
179,1505,Directed,2289,,1.0
179,1506,Directed,2290,,1.0
179,1507,Directed,2291,,1.0
179,1508,Directed,2292,,1.0
179,1509,Directed,2293,,1.0
179,1510,Directed,2294,,1.0
179,1511,Directed,2295,,1.0
180,27,Directed,2296,,1.0
180,19,Directed,2297,,1.0
180,390,Directed,2298,,1.0
180,175,Directed,2299,,1.0
180,70,Directed,2300,,1.0
180,1512,Directed,2301,,1.0
180,1513,Directed,2302,,1.0
181,1514,Directed,2303,,1.0
181,1515,Directed,2304,,1.0
181,1516,Directed,2305,,1.0
181,1517,Directed,2306,,1.0
181,193,Directed,2307,,1.0
182,1518,Directed,2308,,1.0
182,1488,Directed,2309,,1.0
182,1519,Directed,2310,,1.0
182,228,Directed,2311,,1.0
182,1520,Directed,2312,,1.0
182,1521,Directed,2313,,1.0
182,1522,Directed,2314,,1.0
182,1523,Directed,2315,,1.0
183,1524,Directed,2316,,1.0
183,1525,Directed,2317,,1.0
183,1521,Directed,2318,,1.0
183,1523,Directed,2319,,1.0
183,1526,Directed,2320,,1.0
183,1527,Directed,2321,,1.0
183,1528,Directed,2322,,1.0
183,1529,Directed,2323,,1.0
183,1530,Directed,2324,,1.0
183,1531,Directed,2325,,1.0
183,1520,Directed,2326,,1.0
183,1532,Directed,2327,,1.0
183,1533,Directed,2328,,1.0
183,1534,Directed,2329,,1.0
183,1510,Directed,2330,,1.0
183,1535,Directed,2331,,1.0
183,1536,Directed,2332,,1.0
184,1537,Directed,2333,,1.0
184,1538,Directed,2334,,1.0
184,1539,Directed,2335,,1.0
184,1540,Directed,2336,,1.0
184,1541,Directed,2337,,1.0
184,1542,Directed,2338,,1.0
184,1500,Directed,2339,,1.0
185,175,Directed,2340,,1.0
185,1543,Directed,2341,,1.0
185,1482,Directed,2342,,1.0
185,1439,Directed,2343,,1.0
185,1456,Directed,2344,,1.0
185,206,Directed,2345,,1.0
185,1544,Directed,2346,,1.0
185,888,Directed,2347,,1.0
185,1545,Directed,2348,,1.0
185,1546,Directed,2349,,1.0
185,1547,Directed,2350,,1.0
185,1510,Directed,2351,,1.0
185,1548,Directed,2352,,1.0
186,1549,Directed,2353,,1.0
186,1482,Directed,2354,,1.0
186,1483,Directed,2355,,1.0
186,179,Directed,2356,,1.0
186,1439,Directed,2357,,1.0
186,1550,Directed,2358,,1.0
186,1551,Directed,2359,,1.0
186,1552,Directed,2360,,1.0
186,1553,Directed,2361,,1.0
186,1554,Directed,2362,,1.0
186,1555,Directed,2363,,1.0
186,183,Directed,2364,,1.0
186,1475,Directed,2365,,1.0
186,1556,Directed,2366,,1.0
186,1557,Directed,2367,,1.0
186,1558,Directed,2368,,1.0
186,218,Directed,2369,,1.0
186,1559,Directed,2370,,1.0
186,1535,Directed,2371,,1.0
187,198,Directed,2372,,1.0
187,1560,Directed,2373,,1.0
187,1561,Directed,2374,,1.0
187,1562,Directed,2375,,1.0
187,1563,Directed,2376,,1.0
187,1564,Directed,2377,,1.0
187,1565,Directed,2378,,1.0
187,1566,Directed,2379,,1.0
187,219,Directed,2380,,1.0
188,888,Directed,2381,,1.0
188,883,Directed,2382,,1.0
188,204,Directed,2383,,1.0
188,1473,Directed,2384,,1.0
188,1567,Directed,2385,,1.0
188,386,Directed,2386,,1.0
188,1470,Directed,2387,,1.0
189,19,Directed,2388,,1.0
189,1568,Directed,2389,,1.0
189,1455,Directed,2390,,1.0
189,1569,Directed,2391,,1.0
189,1456,Directed,2392,,1.0
189,1570,Directed,2393,,1.0
189,1571,Directed,2394,,1.0
189,1572,Directed,2395,,1.0
189,1573,Directed,2396,,1.0
189,1574,Directed,2397,,1.0
189,1575,Directed,2398,,1.0
189,1518,Directed,2399,,1.0
189,1576,Directed,2400,,1.0
189,1577,Directed,2401,,1.0
189,1578,Directed,2402,,1.0
189,1520,Directed,2403,,1.0
189,1579,Directed,2404,,1.0
189,1580,Directed,2405,,1.0
189,1581,Directed,2406,,1.0
189,1582,Directed,2407,,1.0
189,1583,Directed,2408,,1.0
190,1584,Directed,2409,,1.0
190,1585,Directed,2410,,1.0
190,1586,Directed,2411,,1.0
190,1587,Directed,2412,,1.0
190,1588,Directed,2413,,1.0
190,1589,Directed,2414,,1.0
190,1590,Directed,2415,,1.0
190,1591,Directed,2416,,1.0
190,1592,Directed,2417,,1.0
190,1492,Directed,2418,,1.0
190,1593,Directed,2419,,1.0
190,1594,Directed,2420,,1.0
190,1595,Directed,2421,,1.0
191,888,Directed,2422,,1.0
191,175,Directed,2423,,1.0
191,390,Directed,2424,,1.0
191,70,Directed,2425,,1.0
191,229,Directed,2426,,1.0
191,392,Directed,2427,,1.0
192,19,Directed,2428,,1.0
193,1596,Directed,2429,,1.0
193,181,Directed,2430,,1.0
193,1597,Directed,2431,,1.0
193,1598,Directed,2432,,1.0
193,1599,Directed,2433,,1.0
193,1600,Directed,2434,,1.0
193,1601,Directed,2435,,1.0
193,1602,Directed,2436,,1.0
193,1603,Directed,2437,,1.0
193,1604,Directed,2438,,1.0
193,1605,Directed,2439,,1.0
193,1606,Directed,2440,,1.0
193,1607,Directed,2441,,1.0
193,1608,Directed,2442,,1.0
193,1609,Directed,2443,,1.0
193,1610,Directed,2444,,1.0
193,1611,Directed,2445,,1.0
193,1612,Directed,2446,,1.0
193,1613,Directed,2447,,1.0
193,1614,Directed,2448,,1.0
193,1615,Directed,2449,,1.0
193,1616,Directed,2450,,1.0
193,1617,Directed,2451,,1.0
193,1618,Directed,2452,,1.0
193,1619,Directed,2453,,1.0
193,1620,Directed,2454,,1.0
193,1621,Directed,2455,,1.0
193,1622,Directed,2456,,1.0
193,1623,Directed,2457,,1.0
193,1624,Directed,2458,,1.0
193,1625,Directed,2459,,1.0
193,1626,Directed,2460,,1.0
193,1627,Directed,2461,,1.0
193,1628,Directed,2462,,1.0
193,1629,Directed,2463,,1.0
193,1630,Directed,2464,,1.0
193,1631,Directed,2465,,1.0
193,1632,Directed,2466,,1.0
193,1633,Directed,2467,,1.0
193,1634,Directed,2468,,1.0
193,1635,Directed,2469,,1.0
193,1636,Directed,2470,,1.0
193,1637,Directed,2471,,1.0
193,1638,Directed,2472,,1.0
193,1639,Directed,2473,,1.0
193,1640,Directed,2474,,1.0
193,1641,Directed,2475,,1.0
193,1642,Directed,2476,,1.0
193,1643,Directed,2477,,1.0
193,1644,Directed,2478,,1.0
193,1645,Directed,2479,,1.0
193,1646,Directed,2480,,1.0
193,1647,Directed,2481,,1.0
193,1648,Directed,2482,,1.0
193,1649,Directed,2483,,1.0
193,1650,Directed,2484,,1.0
193,1651,Directed,2485,,1.0
193,1652,Directed,2486,,1.0
193,1653,Directed,2487,,1.0
193,1654,Directed,2488,,1.0
193,1655,Directed,2489,,1.0
193,1656,Directed,2490,,1.0
193,1657,Directed,2491,,1.0
193,1658,Directed,2492,,1.0
193,1659,Directed,2493,,1.0
193,1660,Directed,2494,,1.0
193,1661,Directed,2495,,1.0
193,1662,Directed,2496,,1.0
193,1663,Directed,2497,,1.0
193,1664,Directed,2498,,1.0
193,332,Directed,2499,,1.0
193,1665,Directed,2500,,1.0
193,1666,Directed,2501,,1.0
193,1667,Directed,2502,,1.0
193,1668,Directed,2503,,1.0
193,1669,Directed,2504,,1.0
193,1670,Directed,2505,,1.0
193,1671,Directed,2506,,1.0
193,1672,Directed,2507,,1.0
193,1673,Directed,2508,,1.0
193,1674,Directed,2509,,1.0
193,1675,Directed,2510,,1.0
193,1676,Directed,2511,,1.0
193,1677,Directed,2512,,1.0
193,1678,Directed,2513,,1.0
193,1679,Directed,2514,,1.0
193,1680,Directed,2515,,1.0
193,1681,Directed,2516,,1.0
193,224,Directed,2517,,1.0
193,1682,Directed,2518,,1.0
193,1683,Directed,2519,,1.0
193,1684,Directed,2520,,1.0
193,1685,Directed,2521,,1.0
193,1686,Directed,2522,,1.0
193,1687,Directed,2523,,1.0
193,1688,Directed,2524,,1.0
193,1689,Directed,2525,,1.0
193,1690,Directed,2526,,1.0
193,1691,Directed,2527,,1.0
194,1692,Directed,2528,,1.0
194,882,Directed,2529,,1.0
194,1693,Directed,2530,,1.0
194,70,Directed,2531,,1.0
194,205,Directed,2532,,1.0
194,386,Directed,2533,,1.0
195,1449,Directed,2534,,1.0
195,19,Directed,2535,,1.0
195,1694,Directed,2536,,1.0
195,1438,Directed,2537,,1.0
195,70,Directed,2538,,1.0
195,891,Directed,2539,,1.0
195,1447,Directed,2540,,1.0
195,1695,Directed,2541,,1.0
195,214,Directed,2542,,1.0
195,327,Directed,2543,,1.0
195,1696,Directed,2544,,1.0
195,1460,Directed,2545,,1.0
196,221,Directed,2546,,1.0
196,1502,Directed,2547,,1.0
196,310,Directed,2548,,1.0
196,1697,Directed,2549,,1.0
196,1698,Directed,2550,,1.0
196,179,Directed,2551,,1.0
196,1439,Directed,2552,,1.0
196,1699,Directed,2553,,1.0
196,1700,Directed,2554,,1.0
196,1701,Directed,2555,,1.0
196,226,Directed,2556,,1.0
196,1702,Directed,2557,,1.0
196,1703,Directed,2558,,1.0
196,888,Directed,2559,,1.0
196,1555,Directed,2560,,1.0
196,1471,Directed,2561,,1.0
196,70,Directed,2562,,1.0
196,1474,Directed,2563,,1.0
196,1466,Directed,2564,,1.0
196,1447,Directed,2565,,1.0
196,199,Directed,2566,,1.0
196,1704,Directed,2567,,1.0
196,1705,Directed,2568,,1.0
196,1706,Directed,2569,,1.0
196,1707,Directed,2570,,1.0
196,1495,Directed,2571,,1.0
197,222,Directed,2572,,1.0
197,1708,Directed,2573,,1.0
197,1453,Directed,2574,,1.0
197,888,Directed,2575,,1.0
197,1709,Directed,2576,,1.0
197,1710,Directed,2577,,1.0
197,1510,Directed,2578,,1.0
197,1595,Directed,2579,,1.0
197,1711,Directed,2580,,1.0
197,1712,Directed,2581,,1.0
197,1713,Directed,2582,,1.0
197,1714,Directed,2583,,1.0
198,1715,Directed,2584,,1.0
198,19,Directed,2585,,1.0
198,178,Directed,2586,,1.0
198,206,Directed,2587,,1.0
198,1565,Directed,2588,,1.0
198,1716,Directed,2589,,1.0
198,226,Directed,2590,,1.0
198,1717,Directed,2591,,1.0
198,1718,Directed,2592,,1.0
198,1719,Directed,2593,,1.0
198,1720,Directed,2594,,1.0
198,1721,Directed,2595,,1.0
198,187,Directed,2596,,1.0
198,1722,Directed,2597,,1.0
198,1723,Directed,2598,,1.0
198,219,Directed,2599,,1.0
199,888,Directed,2600,,1.0
199,1555,Directed,2601,,1.0
199,1724,Directed,2602,,1.0
199,310,Directed,2603,,1.0
199,1578,Directed,2604,,1.0
199,1439,Directed,2605,,1.0
199,208,Directed,2606,,1.0
200,19,Directed,2607,,1.0
